id,origin,stateId,stateCode,stateName,category,specificSubcategory,sourceName,sourceUrl,domain,organizationType,targetTable,expectedExtractionFields,crawlMethod,robotsStatus,termsRisk,priority,sourceFamily,gapFamily,whyNeeded,duplicateGroup,firstPartyMode,ledgerStatus,shouldScrape,safeForLightweightScrape,quarantineClassification,quarantineReason,rowCount,trustedMissingRows,notes
state_source_targets-arkansas-programs-https-dhhs-arkansas-gov-rehab,state_source_targets,arkansas,AR,arkansas,L. Transition / adult services,Vocational Rehabilitation,Arkansas Vocational Rehabilitation Services,https://dhhs.arkansas.gov/rehab,dhhs.arkansas.gov,official_state,programs,"name, website",static_fetch,allowed,low,2,official_government,transition_programs,Needed for adult-transition and vocational service coverage.,dhhs.arkansas.gov|dhhs.arkansas.gov/rehab,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Arkansas.
state_source_targets-arkansas-resource-providers-https-www-childrenshospital-org,state_source_targets,arkansas,AR,arkansas,M. Hospitals / university clinics,Hospitals,Arkansas Children's Hospital Clinics,https://www.childrenshospital.org/,childrenshospital.org,hospital,resource_providers,"name, phone, address",manual_review,allowed,low,2,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,childrenshospital.org|www.childrenshospital.org/,first_party,do_not_use,false,false,do_not_use,Generic clinic or hospital target (not state-specific),0,0,Initial category-level scaffold source target for Arkansas.
state_source_targets-arkansas-sources-https-www-arkansas-gov-business,state_source_targets,arkansas,AR,arkansas,N. Data quality / verification sources,Open Data Portal,Arkansas Secretary of State Business Registry,https://www.arkansas.gov/business,arkansas.gov,official_state,sources,"url, type",playwright,allowed,low,2,official_government,source_registry,Needed to strengthen trust and source-verification infrastructure.,arkansas.gov|www.arkansas.gov/business,first_party,ready_js_heavy,true,false,,,0,0,Initial category-level scaffold source target for Arkansas.
state_source_targets-california-counties-https-en-wikipedia-org-wiki-list-of-counties-in-california,state_source_targets,california,CA,california,A. State identity and geography,County Wikipedia List,California Counties Wikipedia List,https://en.wikipedia.org/wiki/List_of_counties_in_California,en.wikipedia.org,official_state,counties,"name, state_id",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,en.wikipedia.org|en.wikipedia.org/wiki/List_of_counties_in_California,first_party,ready_lightweight,true,true,,,0,0,Reference county names and FIPS codes.
state_source_targets-california-counties-https-www-counties-org-counties,state_source_targets,california,CA,california,A. State identity and geography,County Government Directory,California State Association of Counties Directory,https://www.counties.org/counties,counties.org,official_state,counties,"name, website",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,counties.org|www.counties.org/counties,first_party,ready_lightweight,true,true,,,0,0,Links to California county websites and county metadata.
state_source_targets-california-programs-https-www-dhcs-ca-gov-services-medi-cal-pages-default-aspx,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,Medicaid Landing Page,California DHCS Medi-Cal Homepage,https://www.dhcs.ca.gov/services/medi-cal/Pages/default.aspx,dhcs.ca.gov,official_state,programs,"name, description, url",static_fetch,allowed,low,1,official_government,programs_benefits,Needed for state program and benefits completeness.,dhcs.ca.gov|www.dhcs.ca.gov/services/medi-cal/Pages/default.aspx,first_party,ready_lightweight,true,true,,,0,0,Core Medi-Cal policy and program landing page.
state_source_targets-california-program-application-steps-https-www-benefitscal-com,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,Application Portal,BenefitsCal,https://www.benefitscal.com/,benefitscal.com,official_state,program_application_steps,"step_name, url, county",playwright,allowed,low,1,official_government,general_gap_fill,Needed to close a current repo information gap.,benefitscal.com|www.benefitscal.com/,first_party,ready_js_heavy,true,false,,,0,0,"California county benefits application portal for Medi-Cal, CalFresh, and cash aid."
state_source_targets-california-county-offices-https-www-benefitscal-com-help-hcportal-en-county-offices-html,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,Office Locator,BenefitsCal County Offices,https://www.benefitscal.com/Help/HCPortal/en/county-offices.html,benefitscal.com,official_state,county_offices,"county, office_name, address, phone, website",playwright,allowed,low,1,official_government,medicaid_hhs_offices,Needed for truthful county office routing and local benefits navigation.,benefitscal.com|www.benefitscal.com/Help/HCPortal/en/county-offices.html,first_party,ready_js_heavy,true,false,,,0,0,County office routing for local benefits support.
state_source_targets-california-programs-https-www-coveredca-com,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,CHIP Page,Covered California,https://www.coveredca.com/,coveredca.com,official_state,programs,"name, description, url",static_fetch,allowed,low,2,official_government,programs_benefits,Needed for state program and benefits completeness.,coveredca.com|www.coveredca.com/,first_party,ready_lightweight,true,true,,,0,0,Marketplace and low-cost coverage options for California families.
state_source_targets-california-programs-https-www-dhcs-ca-gov-services-ccs-pages-default-aspx,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,Children's Special Health,California Children's Services,https://www.dhcs.ca.gov/services/ccs/Pages/default.aspx,dhcs.ca.gov,official_state,programs,"name, eligibility_rules, url",static_fetch,allowed,low,1,official_government,programs_benefits,Needed for state program and benefits completeness.,dhcs.ca.gov|www.dhcs.ca.gov/services/ccs/Pages/default.aspx,first_party,ready_lightweight,true,true,,,0,0,Children's Special Health care program details and eligibility.
state_source_targets-california-program-appeal-info-https-www-cdss-ca-gov-hearing-requests,state_source_targets,california,CA,california,B. Medicaid / benefits / HHS,Fair Hearing Page,California Department of Social Services State Hearings,https://www.cdss.ca.gov/hearing-requests,cdss.ca.gov,official_state,program_appeal_info,"deadline, steps, contact_phone, form",static_fetch,allowed,low,2,official_government,general_gap_fill,Needed to close a current repo information gap.,cdss.ca.gov|www.cdss.ca.gov/hearing-requests,first_party,ready_lightweight,true,true,,,0,0,State hearing request process for benefits denials and disputes.
state_source_targets-california-programs-https-www-dds-ca-gov,state_source_targets,california,CA,california,C. Developmental disability / DD / IDD services,State DD Agency Page,California DDS Homepage,https://www.dds.ca.gov/,dds.ca.gov,official_state,programs,"name, description, url",static_fetch,allowed,low,1,official_government,programs_benefits,Needed for state program and benefits completeness.,dds.ca.gov|www.dds.ca.gov/,first_party,ready_lightweight,true,true,,,0,0,California Department of Developmental Services main landing page.
state_source_targets-california-state-resource-agencies-https-www-dds-ca-gov-rc-listings,state_source_targets,california,CA,california,C. Developmental disability / DD / IDD services,Local Agency Directory,California DDS Regional Centers,https://www.dds.ca.gov/rc/listings,dds.ca.gov,official_state,state_resource_agencies,"regional_center_name, counties_served, phone, website, intake",static_fetch,allowed,low,1,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dds.ca.gov|www.dds.ca.gov/rc/listings,first_party,ready_lightweight,true,true,,,0,0,Exact California regional center routing coverage.
state_source_targets-california-program-eligibility-rules-https-www-dds-ca-gov-general-eligibility,state_source_targets,california,CA,california,C. Developmental disability / DD / IDD services,Eligibility Page,California DDS Eligibility,https://www.dds.ca.gov/general/eligibility,dds.ca.gov,official_state,program_eligibility_rules,"trigger_reason, min_age, required_condition",static_fetch,allowed,low,1,official_government,general_gap_fill,Needed to close a current repo information gap.,dds.ca.gov|www.dds.ca.gov/general/eligibility,first_party,ready_lightweight,true,true,,,0,0,Developmental disability eligibility rules and intake criteria.
state_source_targets-california-program-application-steps-https-www-dds-ca-gov-services-apply-for-services,state_source_targets,california,CA,california,C. Developmental disability / DD / IDD services,Intake/Application Page,California DDS Apply for Services,https://www.dds.ca.gov/services/apply-for-services,dds.ca.gov,official_state,program_application_steps,"step_number, action, intake_phone",static_fetch,allowed,low,1,official_government,general_gap_fill,Needed to close a current repo information gap.,dds.ca.gov|www.dds.ca.gov/services/apply-for-services,first_party,ready_lightweight,true,true,,,0,0,Application steps for California developmental services.
state_source_targets-california-programs-https-www-dds-ca-gov-services-family-support-services,state_source_targets,california,CA,california,C. Developmental disability / DD / IDD services,Family Support/Respite Page,California DDS Family Support Services,https://www.dds.ca.gov/services/family-support-services,dds.ca.gov,official_state,programs,"name, description, service_types",static_fetch,allowed,low,2,official_government,programs_benefits,Needed for state program and benefits completeness.,dds.ca.gov|www.dds.ca.gov/services/family-support-services,first_party,ready_lightweight,true,true,,,0,0,Family support and respite-related developmental services information.
state_source_targets-california-programs-https-www-dhcs-ca-gov-services-pages-home-and-community-based-hcb-alternatives-w,state_source_targets,california,CA,california,D. HCBS waivers,HCBS Waiver Page,California HCBS Waiver Programs,https://www.dhcs.ca.gov/services/Pages/Home-and-Community-Based-(HCB)-Alternatives-Waiver.aspx,dhcs.ca.gov,official_state,programs,"name, description, url, eligibility_rules",static_fetch,allowed,low,1,official_government,waivers,Needed for waiver program and waitlist depth.,dhcs.ca.gov|www.dhcs.ca.gov/services/Pages/Home-and-Community-Based-(HCB)-Alternatives-Waiver.aspx,first_party,ready_lightweight,true,true,,,0,0,Official California home- and community-based alternatives waiver details.
state_source_targets-california-programs-https-www-dds-ca-gov-services-early-start,state_source_targets,california,CA,california,E. Early intervention,State EI Landing Page,California Early Start,https://www.dds.ca.gov/services/early-start,dds.ca.gov,official_state,programs,"name, description, url",static_fetch,allowed,low,1,official_government,early_intervention_programs,Needed for birth-to-three and Part C information.,dds.ca.gov|www.dds.ca.gov/services/early-start,first_party,ready_lightweight,true,true,,,0,0,California Part C early intervention landing page.
state_source_targets-california-state-resource-agencies-https-www-dds-ca-gov-rc-frcn,state_source_targets,california,CA,california,E. Early intervention,Local Program Directory,California Family Resource Centers Network,https://www.dds.ca.gov/rc/frcn,dds.ca.gov,official_state,state_resource_agencies,"program_name, county_or_region, phone, website",static_fetch,allowed,low,2,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dds.ca.gov|www.dds.ca.gov/rc/frcn,first_party,ready_lightweight,true,true,,,0,0,Family resource center directory used alongside Early Start and regional centers.
state_source_targets-california-programs-https-www-cde-ca-gov-sp-se,state_source_targets,california,CA,california,F. Special education / IEP,SEA Special Ed Landing Page,California Department of Education Special Education,https://www.cde.ca.gov/sp/se,cde.ca.gov,official_state,programs,"name, url, description",static_fetch,allowed,low,1,official_government,programs_benefits,Needed for state program and benefits completeness.,cde.ca.gov|www.cde.ca.gov/sp/se,first_party,ready_lightweight,true,true,,,0,0,California special education program and policy landing page.
state_source_targets-california-regional-education-agencies-https-www-cde-ca-gov-sp-se-as-caselpas-asp,state_source_targets,california,CA,california,F. Special education / IEP,Regional Education Agency Directory,California SELPA Directory,https://www.cde.ca.gov/sp/se/as/caselpas.asp,cde.ca.gov,official_state,regional_education_agencies,"selpa_name, county, phone, website, contact",static_fetch,allowed,low,1,official_government,education_routing,Needed for special-education and district/regional routing.,cde.ca.gov|www.cde.ca.gov/sp/se/as/caselpas.asp,first_party,ready_lightweight,true,true,,,0,0,Exact SELPA directory for California regional special education coverage.
